frameId,timestamp,num_hands,num_fingers,rh_confidence,rh_pinch_st,rh_grab_st,rh_thumb_x_dip,rh_thumb_y_dip,rh_thumb_z_dip,rh_thumb_x_pip,rh_thumb_y_pip,rh_thumb_z_pip,rh_thumb_x_mcp,rh_thumb_y_mcp,rh_thumb_z_mcp,rh_index_x_dip,rh_index_y_dip,rh_index_z_dip,rh_index_x_pip,rh_index_y_pip,rh_index_z_pip,rh_index_x_mcp,rh_index_y_mcp,rh_index_z_mcp,rh_middle_x_dip,rh_middle_y_dip,rh_middle_z_dip,rh_middle_x_pip,rh_middle_y_pip,rh_middle_z_pip,rh_middle_x_mcp,rh_middle_y_mcp,rh_middle_z_mcp,rh_ring_x_dip,rh_ring_y_dip,rh_ring_z_dip,rh_ring_x_pip,rh_ring_y_pip,rh_ring_z_pip,rh_ring_x_mcp,rh_ring_y_mcp,rh_ring_z_mcp,rh_pinky_x_dip,rh_pinky_y_dip,rh_pinky_z_dip,rh_pinky_x_pip,rh_pinky_y_pip,rh_pinky_z_pip,rh_pinky_x_mcp,rh_pinky_y_mcp,rh_pinky_z_mcp,lh_confidence,lh_pinch_st,lh_grab_st,lh_thumb_x_dip,lh_thumb_y_dip,lh_thumb_z_dip,lh_thumb_x_pip,lh_thumb_y_pip,lh_thumb_z_pip,lh_thumb_x_mcp,lh_thumb_y_mcp,lh_thumb_z_mcp,lh_index_x_dip,lh_index_y_dip,lh_index_z_dip,lh_index_x_pip,lh_index_y_pip,lh_index_z_pip,lh_index_x_mcp,lh_index_y_mcp,lh_index_z_mcp,lh_middle_x_dip,lh_middle_y_dip,lh_middle_z_dip,lh_middle_x_pip,lh_middle_y_pip,lh_middle_z_pip,lh_middle_x_mcp,lh_middle_y_mcp,lh_middle_z_mcp,lh_ring_x_dip,lh_ring_y_dip,lh_ring_z_dip,lh_ring_x_pip,lh_ring_y_pip,lh_ring_z_pip,lh_ring_x_mcp,lh_ring_y_mcp,lh_ring_z_mcp,lh_pinky_x_dip,lh_pinky_y_dip,lh_pinky_z_dip,lh_pinky_x_pip,lh_pinky_y_pip,lh_pinky_z_pip,lh_pinky_x_mcp,lh_pinky_y_mcp,lh_pinky_z_mcp
14494,9797856067,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.910949,0.542401,0.358056,-39.7375,199.827,70.7123,-50.4793,190.751,102.499,-81.8493,166.399,134.319,-30.2045,211.06,20.629,-43.573,220.722,38.9345,-67.6884,225.238,75.2152,-52.0638,206.61,0.461954,-66.8082,215.984,23.5944,-88.4672,221.251,67.3855,-77.3696,200.399,-1.45983,-91.0101,207.675,22.1734,-109.268,211.581,63.7191,-104.013,190.429,9.89297,-113.885,195.526,26.45,-126.16,198.201,60.2366
14496,9797874698,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.913736,0.543891,0.360057,-39.766,199.813,70.6772,-50.5117,190.721,102.458,-81.8657,166.359,134.286,-30.138,210.813,20.7146,-43.5327,220.488,38.9936,-67.7305,225.215,75.1926,-52.1067,206.565,0.438478,-66.8444,215.922,23.5822,-88.5097,221.224,67.3659,-77.416,200.331,-1.47916,-91.0466,207.602,22.1613,-109.309,211.549,63.7012,-103.934,190.345,9.93447,-113.844,195.46,26.4635,-126.198,198.166,60.2188
14498,9797892758,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.91563,0.542959,0.367647,-39.7751,199.688,70.5788,-50.5471,190.607,102.354,-81.8835,166.313,134.252,-30.1716,210.953,20.636,-43.58,220.526,38.959,-67.778,225.185,75.1667,-52.1775,206.493,0.397018,-66.8933,215.812,23.5701,-88.5583,221.19,67.3446,-77.3791,200.116,-1.4394,-91.0133,207.399,22.1951,-109.356,211.511,63.6834,-103.984,190.294,9.91462,-113.886,195.404,26.4496,-126.243,198.124,60.2028
14500,9797911406,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.918378,0.544922,0.378868,-39.6035,199.311,70.4837,-50.4623,190.341,102.261,-81.9077,166.273,134.222,-30.2106,210.949,20.5944,-43.6247,220.473,38.9381,-67.8242,225.154,75.142,-52.2317,206.341,0.385866,-66.9331,215.663,23.5667,-88.6052,221.157,67.3233,-77.3265,199.737,-1.36468,-90.9658,207.088,22.246,-109.402,211.475,63.6648,-104.057,190.264,9.87459,-113.934,195.35,26.4323,-126.287,198.086,60.1856
14502,9797930307,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.91162,0.544157,0.384116,-39.5361,199.08,70.4261,-50.4142,190.191,102.22,-81.9325,166.24,134.196,-30.3268,210.937,20.5037,-43.7233,220.417,38.8832,-67.8674,225.129,75.12,-52.3049,206.251,0.357077,-66.9897,215.571,23.5494,-88.649,221.13,67.3041,-77.3204,199.558,-1.33803,-90.9628,206.936,22.2627,-109.445,211.445,63.6479,-104.152,190.293,9.809,-113.979,195.317,26.4152,-126.328,198.053,60.1699
14503,9797939342,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.912093,0.543602,0.384622,-39.5263,199.009,70.406,-50.4088,190.143,102.204,-81.9466,166.223,134.186,-30.4115,210.906,20.4494,-43.7913,220.371,38.8491,-67.8907,225.117,75.1112,-52.3512,206.204,0.343978,-67.0283,215.533,23.5372,-88.6724,221.116,67.2964,-77.3512,199.532,-1.34823,-90.9885,206.907,22.2559,-109.468,211.429,63.6411,-104.14,190.221,9.82248,-113.97,195.254,26.4238,-126.35,198.036,60.1636
14505,9797960813,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.918106,0.544997,0.384995,-39.4624,198.783,70.3744,-50.3643,189.999,102.189,-81.9873,166.185,134.165,-30.4196,210.561,20.5128,-43.8078,220.039,38.8997,-67.9469,225.087,75.0946,-52.4274,205.882,0.387637,-67.0997,215.327,23.5371,-88.7287,221.083,67.2814,-77.4394,199.505,-1.38484,-91.058,206.859,22.2368,-109.523,211.393,63.6271,-104.164,190.076,9.83445,-113.996,195.134,26.427,-126.403,197.997,60.1499
14507,9797977705,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.919683,0.546713,0.386799,-39.3629,198.378,70.3362,-50.2682,189.745,102.191,-82.0314,166.106,134.157,-30.395,210.199,20.6151,-43.801,219.693,38.9801,-68.0046,225.016,75.0925,-52.5986,205.735,0.311516,-67.203,215.098,23.5369,-88.7874,221.012,67.2822,-77.5714,199.395,-1.42148,-91.1464,206.723,22.2336,-109.581,211.321,63.63,-104.274,189.85,9.84158,-114.094,194.96,26.4252,-126.461,197.924,60.1539
14509,9797995452,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.890968,0.536786,0.38836,-39.3482,198.202,70.3253,-50.2573,189.623,102.193,-82.0768,166.043,134.148,-30.6421,210.705,20.3076,-44.0197,219.938,38.8265,-68.0658,224.961,75.0867,-52.7605,205.719,0.228434,-67.319,215.015,23.5094,-88.8488,220.954,67.2783,-77.6683,199.295,-1.44047,-91.2205,206.614,22.2302,-109.641,211.26,63.6275,-104.373,189.326,9.89065,-114.169,194.566,26.4476,-126.52,197.861,60.152
14511,9798014569,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.895805,0.536137,0.389156,-39.3733,198.144,70.3309,-50.2857,189.572,102.199,-82.1218,165.994,134.139,-30.7285,210.72,20.2692,-44.0992,219.942,38.7983,-68.1216,224.917,75.0807,-52.8969,205.782,0.153556,-67.431,215.037,23.4665,-88.904,220.907,67.2724,-77.7544,199.213,-1.45903,-91.2914,206.533,22.22,-109.695,211.21,63.6215,-104.329,188.921,9.98232,-114.147,194.264,26.4937,-126.571,197.809,60.1456
14513,9798032749,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8981,0.536361,0.389187,-39.4477,198.057,70.2856,-50.3424,189.51,102.167,-82.1724,165.953,134.128,-30.8495,210.704,20.2177,-44.2026,219.938,38.7538,-68.1789,224.879,75.0714,-52.9942,205.882,0.0973364,-67.5274,215.117,23.4184,-88.9595,220.864,67.2607,-77.855,199.15,-1.4959,-91.3728,206.466,22.1953,-109.748,211.162,63.6073,-104.31,188.802,10.0081,-114.149,194.167,26.4998,-126.62,197.757,60.1294
14514,9798042110,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.899471,0.537773,0.388835,-39.4698,198.039,70.2815,-50.3655,189.493,102.163,-82.1949,165.935,134.124,-30.886,210.665,20.2243,-44.2334,219.941,38.7431,-68.2035,224.862,75.0676,-53.0307,205.915,0.0769437,-67.5646,215.143,23.4005,-88.983,220.845,67.2553,-77.881,199.117,-1.49932,-91.4036,206.449,22.1841,-109.77,211.141,63.6005,-104.102,188.492,10.1629,-114.031,193.973,26.5621,-126.641,197.734,60.1214
14515,9798051466,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.899685,0.537796,0.388511,-39.4916,198.025,70.2778,-50.3888,189.479,102.159,-82.2179,165.92,134.119,-30.9275,210.704,20.2025,-44.2714,219.984,38.722,-68.228,224.848,75.063,-53.0394,205.908,0.0787146,-67.5811,215.14,23.3957,-89.0064,220.828,67.249,-77.905,199.086,-1.50339,-91.4327,206.434,22.1726,-109.792,211.121,63.5925,-104.088,188.407,10.1822,-114.031,193.912,26.565,-126.661,197.712,60.1123
14517,9798070585,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.901252,0.535607,0.388275,-39.5282,198.001,70.2736,-50.4285,189.457,102.154,-82.2566,165.895,134.114,-31.0358,211.007,20.0902,-44.3715,220.236,38.641,-68.272,224.822,75.055,-53.0385,205.965,0.0781575,-67.6043,215.193,23.3819,-89.0478,220.796,67.2373,-77.9194,199.007,-1.49167,-91.4699,206.398,22.1574,-109.83,211.083,63.5775,-104.15,188.326,10.1688,-114.105,193.864,26.533,-126.694,197.668,60.0951
14519,9798088844,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.905138,0.542108,0.386826,-39.5644,197.985,70.2693,-50.4669,189.441,102.149,-82.2924,165.873,134.107,-31.0583,210.512,20.2272,-44.3834,219.923,38.694,-68.3163,224.802,75.0486,-53.0185,205.871,0.122262,-67.6104,215.142,23.3926,-89.0894,220.769,67.2274,-77.9926,198.973,-1.51593,-91.5431,206.386,22.1264,-109.868,211.049,63.5644,-104.423,188.572,9.99442,-114.307,194.016,26.4339,-126.727,197.63,60.0796
14521,9798107499,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.91096,0.547779,0.384963,-39.5085,197.887,70.2804,-50.4467,189.367,102.154,-82.3177,165.852,134.105,-30.9674,209.996,20.4317,-44.3149,219.527,38.8205,-68.3546,224.788,75.0512,-53.018,205.769,0.165811,-67.6246,215.078,23.4118,-89.1268,220.75,67.2295,-78.0543,199.006,-1.53484,-91.6027,206.411,22.1114,-109.903,211.026,63.5656,-104.478,188.596,9.9796,-114.363,194.033,26.4202,-126.759,197.603,60.0797
14523,9798128078,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.916947,0.547347,0.383512,-39.55,197.79,70.2632,-50.4945,189.285,102.139,-82.3741,165.8,134.104,-30.6701,210.075,20.6535,-44.1378,219.488,39.0154,-68.4403,224.762,75.0684,-53.1343,205.678,0.168882,-67.72,214.968,23.4352,-89.2118,220.72,67.2477,-78.1073,199.021,-1.50388,-91.6834,206.442,22.1214,-109.985,210.989,63.5828,-104.632,188.757,9.92979,-114.505,194.139,26.3953,-126.836,197.56,60.0942
14525,9798144825,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.917067,0.544495,0.383716,-39.64,197.72,70.2222,-50.5703,189.233,102.107,-82.4379,165.771,134.101,-30.8054,210.249,20.5757,-44.2741,219.558,38.9901,-68.5439,224.753,75.0766,-53.2656,205.736,0.149138,-67.8448,215,23.4303,-89.3153,220.703,67.2595,-78.2083,199.02,-1.49438,-91.7855,206.432,22.133,-110.085,210.963,63.597,-104.836,188.925,9.8635,-114.68,194.245,26.3671,-126.931,197.528,60.1089
14527,9798163680,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.922322,0.544214,0.382659,-39.7957,197.72,70.2206,-50.7086,189.226,102.11,-82.562,165.742,134.101,-31.0092,210.212,20.5565,-44.4674,219.515,38.9815,-68.7112,224.738,75.0813,-53.4422,205.663,0.166941,-68.0178,214.941,23.4446,-89.4839,220.682,67.2712,-78.3993,199.048,-1.49736,-91.9722,206.445,22.1371,-110.251,210.935,63.6146,-105.196,189.306,9.72326,-114.964,194.472,26.3206,-127.094,197.494,60.1304
14528,9798177492,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.924263,0.543026,0.381203,-39.9168,197.755,70.2232,-50.8222,189.242,102.11,-82.6604,165.728,134.095,-31.1714,210.257,20.5095,-44.6217,219.533,38.9542,-68.8373,224.733,75.0763,-53.6364,205.698,0.117177,-68.1882,214.948,23.4211,-89.611,220.672,67.2708,-78.5592,199.102,-1.52242,-92.1214,206.475,22.1259,-110.377,210.921,63.6185,-105.523,189.547,9.59541,-115.214,194.611,26.2685,-127.217,197.477,60.1373
14530,9798194560,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.926881,0.542569,0.374337,-40.1454,197.733,70.18,-51.014,189.23,102.082,-82.8348,165.71,134.08,-31.4536,210.249,20.4576,-44.8857,219.516,38.9198,-69.0575,224.733,75.0688,-53.9623,205.734,0.0480984,-68.4756,214.947,23.3905,-89.8336,220.668,67.2722,-78.9899,199.325,-1.65563,-92.4843,206.614,22.0572,-110.598,210.912,63.6273,-105.977,189.873,9.43866,-115.556,194.777,26.2244,-127.436,197.463,60.1509
14531,9798208662,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.928506,0.542556,0.370509,-40.2866,197.752,70.1538,-51.1308,189.24,102.062,-82.9227,165.697,134.071,-31.5896,210.226,20.4382,-45.0129,219.494,38.9059,-69.1646,224.73,75.0656,-54.1142,205.742,0.0177532,-68.6107,214.939,23.3771,-89.9414,220.662,67.2719,-79.2002,199.452,-1.72735,-92.6608,206.692,22.0199,-110.705,210.903,63.6291,-106.066,189.863,9.44856,-115.651,194.768,26.2305,-127.541,197.452,60.1537
14533,9798228959,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.916883,0.544428,0.371115,-40.725,197.939,70.0135,-51.5735,189.391,101.91,-83.3007,165.795,133.945,-32.0429,210.191,20.3121,-45.4721,219.496,38.7572,-69.6306,224.81,74.901,-54.5914,205.744,-0.142673,-69.0868,214.948,23.2143,-90.4023,220.708,67.1117,-79.645,199.447,-1.87635,-93.1082,206.685,21.8699,-111.152,210.918,63.477,-106.264,189.671,9.43354,-115.928,194.639,26.1515,-127.97,197.441,60.0115
14534,9798238336,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.896995,0.543033,0.372088,-40.8707,197.975,69.9512,-51.7169,189.437,101.851,-83.4346,165.84,133.895,-32.2943,210.423,20.1546,-45.7117,219.697,38.6234,-69.8126,224.845,74.8297,-54.7645,205.765,-0.209426,-69.266,214.968,23.1442,-90.5811,220.724,67.0422,-79.8053,199.42,-1.93477,-93.2704,206.657,21.8107,-111.323,210.916,63.4112,-106.032,189.456,9.58255,-115.839,194.516,26.1896,-128.131,197.424,59.9509
14536,9798258285,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.899448,0.542782,0.372468,-41.0034,197.858,69.8403,-51.8642,189.407,101.759,-83.6281,165.909,133.829,-32.5771,210.535,20.0128,-45.9957,219.79,38.4908,-70.073,224.885,74.7201,-55.0425,205.744,-0.323834,-69.5368,214.94,23.037,-90.8376,220.736,66.9368,-80.0579,199.372,-2.03014,-93.5223,206.615,21.714,-111.569,210.903,63.3142,-105.814,189.111,9.75067,-115.773,194.288,26.2305,-128.362,197.39,59.8646
14540,9798294327,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.887807,0.54029,0.379313,-41.0057,197.545,69.782,-51.8697,189.3,101.753,-83.8354,165.981,133.754,-32.8301,210.52,19.9051,-46.267,219.737,38.3888,-70.3626,224.924,74.5929,-55.4062,205.739,-0.501835,-69.8648,214.882,22.902,-91.1221,220.741,66.8144,-80.379,199.059,-2.12837,-93.8058,206.353,21.6213,-111.841,210.876,63.2016,-105.809,188.789,9.81214,-115.849,194.051,26.2154,-128.616,197.339,59.7648
14542,9798313071,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.893611,0.537225,0.381051,-41.1095,197.4,69.7295,-51.8778,189.28,101.765,-83.9128,165.998,133.723,-32.9544,210.559,19.8384,-46.3907,219.759,38.331,-70.4716,224.933,74.5468,-55.5277,205.73,-0.557844,-69.9793,214.859,22.8556,-91.2288,220.736,66.7694,-80.5027,198.974,-2.17382,-93.9149,206.274,21.5823,-111.942,210.86,63.1591,-105.528,188.572,9.98512,-115.697,193.916,26.2817,-128.71,197.312,59.7258
14543,9798323383,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.896516,0.536265,0.381068,-41.1726,197.266,69.6699,-51.8813,189.235,101.748,-83.9498,166.003,133.708,-32.9986,210.567,19.8206,-46.438,219.765,38.3116,-70.522,224.935,74.526,-55.5683,205.697,-0.568542,-70.0225,214.832,22.8408,-91.278,220.733,66.7486,-80.5555,198.962,-2.19693,-93.9654,206.26,21.561,-111.989,210.851,63.139,-105.434,188.472,10.05,-115.656,193.857,26.3004,-128.753,197.298,59.7067
14545,9798341892,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.898669,0.535343,0.381093,-41.1223,197.09,69.6765,-51.8225,189.163,101.783,-84.0064,166.01,133.685,-33.1086,210.587,19.7734,-46.5405,219.805,38.2599,-70.6023,224.939,74.4941,-55.6457,205.663,-0.593992,-70.101,214.805,22.8122,-91.3565,220.726,66.7172,-80.64,198.945,-2.23228,-94.0463,206.24,21.5287,-112.064,210.835,63.1089,-105.741,188.605,9.87112,-115.866,193.905,26.21,-128.822,197.276,59.6786
14547,9798359811,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.904356,0.538605,0.381071,-41.0383,196.674,69.5288,-51.8015,188.893,101.65,-84.069,166.01,133.662,-33.3145,210.527,19.6807,-46.7088,219.78,38.177,-70.6831,224.938,74.4659,-55.736,205.645,-0.626173,-70.1893,214.789,22.7803,-91.4357,220.717,66.6888,-80.7257,198.93,-2.26643,-94.128,206.221,21.4984,-112.139,210.819,63.0808,-106.208,188.734,9.62743,-116.193,193.954,26.0779,-128.893,197.253,59.6514
14548,9798369093,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.907636,0.541262,0.381806,-41.0242,196.335,69.3976,-51.8636,188.652,101.517,-84.1816,165.991,133.636,-33.4277,210.54,19.6502,-46.824,219.785,38.1494,-70.7942,224.922,74.4438,-55.829,205.628,-0.646888,-70.2886,214.771,22.7563,-91.5435,220.697,66.6609,-80.7863,198.885,-2.27449,-94.2064,206.186,21.477,-112.244,210.794,63.0472,-106.45,188.737,9.51437,-116.382,193.931,26.0051,-128.993,197.224,59.6129
14551,9798397069,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.912557,0.542783,0.381678,-41.2655,195.802,69.4111,-52.2434,188.16,101.493,-84.7969,165.641,133.474,-34.151,210.416,19.5643,-47.5126,219.678,38.0802,-71.4129,224.725,74.4333,-56.4618,205.663,-0.712179,-70.9284,214.766,22.7023,-92.1623,220.519,66.6401,-81.3833,198.861,-2.33027,-94.8216,206.131,21.4202,-112.862,210.624,63.0015,-107.185,188.695,9.36116,-117.08,193.845,25.8878,-129.612,197.063,59.5327
14552,9798407570,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.914027,0.541756,0.381437,-41.4281,195.77,69.4442,-52.4027,188.1,101.52,-84.9925,165.536,133.432,-34.4129,210.393,19.5193,-47.7547,219.654,38.05,-71.6176,224.663,74.433,-56.7058,205.657,-0.728748,-71.164,214.761,22.6904,-92.3721,220.47,66.6465,-81.6362,198.862,-2.3462,-95.0624,206.124,21.4138,-113.077,210.585,63.0098,-107.448,188.705,9.34117,-117.328,193.842,25.8805,-129.832,197.032,59.5382
14554,9798425282,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.916779,0.538635,0.381065,-41.6716,195.798,69.5647,-52.6662,188.108,101.629,-85.3603,165.465,133.379,-34.7384,210.143,19.4038,-48.056,219.456,37.9255,-71.8878,224.513,74.3222,-56.9942,205.412,-0.810342,-71.4492,214.584,22.5842,-92.6481,220.345,66.5378,-81.9452,198.643,-2.4308,-95.3658,205.964,21.3144,-113.368,210.489,62.9088,-107.687,188.469,9.32319,-117.611,193.694,25.8093,-130.144,196.958,59.449
14556,9798446777,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.87943,0.532675,0.382875,-42.0934,196.034,69.2481,-52.9738,188.356,101.355,-85.6128,165.551,133.044,-35.2173,210.527,18.9232,-48.5527,219.748,37.4781,-72.3446,224.588,73.9304,-57.3975,205.466,-1.17903,-71.886,214.632,22.1971,-93.0924,220.344,66.1535,-82.2952,198.405,-2.72358,-95.7804,205.849,20.9466,-113.78,210.416,62.5374,-107.78,188.195,9.13086,-117.828,193.497,25.5165,-130.513,196.828,59.0931
14557,9798453320,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.884655,0.530929,0.382816,-42.2638,195.992,69.3645,-53.1231,188.225,101.457,-85.8074,165.331,133.035,-35.3558,210.29,18.9615,-48.6413,219.529,37.5437,-72.382,224.432,74.0209,-57.5973,205.605,-1.21251,-72.0163,214.673,22.2449,-93.1496,220.273,66.2511,-82.4761,198.426,-2.67455,-95.9193,205.871,21.0191,-113.874,210.421,62.6315,-108.239,188.445,9.02978,-118.162,193.672,25.5153,-130.654,196.895,59.1742
14559,9798471960,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.891153,0.52623,0.382245,-42.8319,195.995,69.4752,-53.6157,188.106,101.563,-86.3406,165.001,132.945,-35.9221,210.05,18.894,-49.1564,219.276,37.5188,-72.8274,224.19,74.0399,-58.118,205.544,-1.2159,-72.5234,214.634,22.2412,-93.6142,220.101,66.2844,-83.0578,198.392,-2.6927,-96.4649,205.823,21.0258,-114.368,210.311,62.6672,-109.146,188.531,8.86185,-118.937,193.702,25.444,-131.187,196.836,59.2002
